Date 	Symbol 	Security Name 	Client Name 	Buy / Sell 	Quantity Traded 	Trade Price / Wght. Avg. Price 	Remarks 
29-Aug-23	IPL	India Pesticides Limited	MSB E TRADE SECURITIES LIMITED	BUY	"10,99,315"	255.04	-
29-Aug-23	IPL	India Pesticides Limited	MSB E TRADE SECURITIES LIMITED	SELL	"10,99,315"	255.17	-
29-Aug-23	KSHITIJPOL	Kshitij Polyline Limited	BHARAT HEMRAJ GALA	SELL	"17,01,419"	5.5	-
29-Aug-23	KSHITIJPOL	Kshitij Polyline Limited	MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED	BUY	"5,00,000"	5.5	-
29-Aug-23	KSHITIJPOL	Kshitij Polyline Limited	ZENAB AIYUB YACOOBALI	BUY	"4,99,999"	5.5	-
29-Aug-23	MADHAV	Madhav Marbles and Granit	MITTAL RIMPY	BUY	"67,147"	50.31	-
29-Aug-23	MADHAV	Madhav Marbles and Granit	MITTAL RIMPY	SELL	"67,147"	50.38	-
29-Aug-23	MOS	Mos Utility Limited	MARWADI SHARES AND FINANCE LTD.	BUY	"1,31,200"	108.68	-
29-Aug-23	MOS	Mos Utility Limited	MARWADI SHARES AND FINANCE LTD.	SELL	"1,31,200"	109.31	-
29-Aug-23	MOXSH	Moxsh Overseas Educon Ltd	VIGHNESH ARUN PALKAR	BUY	"13,600"	136.29	-
29-Aug-23	MTNL	Maha Tel Nigam Ltd.	BONANZA COMMODITY BROKERS PRIVATE LIMITED	BUY	"14,71,916"	23.74	-
29-Aug-23	MTNL	Maha Tel Nigam Ltd.	BONANZA COMMODITY BROKERS PRIVATE LIMITED	SELL	"14,51,916"	23.53	-
29-Aug-23	NIDAN	Nidan Labs and Health Ltd	AJAY  SALVI	BUY	"86,000"	37	-
29-Aug-23	NIDAN	Nidan Labs and Health Ltd	AJAY  SALVI	SELL	"86,000"	37.19	-
29-Aug-23	NIDAN	Nidan Labs and Health Ltd	NITIN VITTHALRAO THORAVE	SELL	"1,00,000"	37.01	-
29-Aug-23	ORIENTLTD	Orient Press Limited	GRAVITON RESEARCH CAPITAL LLP	BUY	"59,729"	89.14	-
29-Aug-23	ORIENTLTD	Orient Press Limited	GRAVITON RESEARCH CAPITAL LLP	SELL	"59,729"	89.27	-
29-Aug-23	ORIENTLTD	Orient Press Limited	PRIYANKA THAKUR	BUY	"77,037"	84.18	-
29-Aug-23	ORIENTLTD	Orient Press Limited	PRIYANKA THAKUR	SELL	"77,037"	88.58	-
29-Aug-23	RAILTEL	Railtel Corp of Ind Ltd	GRAVITON RESEARCH CAPITAL LLP	BUY	"26,55,324"	195.54	-
29-Aug-23	RAILTEL	Railtel Corp of Ind Ltd	GRAVITON RESEARCH CAPITAL LLP	SELL	"26,55,324"	195.62	-
29-Aug-23	REMSONSIND	Remsons Industries Ltd	SAGAR VINAYCHANDRA SHAH	SELL	"50,000"	398.18	-
29-Aug-23	RKEC	RKEC Projects Limited	EARNEST SHIPPING AND SHIP BUILDERS LIMITED	BUY	"3,00,000"	73.68	-
29-Aug-23	RPOWER	Reliance Power Limited	CITADEL SECURITIES INDIA MARKETS PRIVATE LIMITED	BUY	"2,21,80,795"	18.22	-
29-Aug-23	RPOWER	Reliance Power Limited	CITADEL SECURITIES INDIA MARKETS PRIVATE LIMITED	SELL	"84,73,973"	18.3	-
29-Aug-23	RPOWER	Reliance Power Limited	HRTI PRIVATE LIMITED	BUY	"2,41,05,980"	18.24	-
29-Aug-23	RPOWER	Reliance Power Limited	HRTI PRIVATE LIMITED	SELL	"2,35,89,605"	18.19	-
29-Aug-23	RTNPOWER	RattanIndia Power Limited	ABARC-AST-002-TRUST	SELL	"5,38,49,965"	5.84	-
29-Aug-23	SAHANA	Sahana System Limited	AJIAM CAPITAL PRIVATE LIMITED .	BUY	"42,000"	270.1	-
29-Aug-23	SAHANA	Sahana System Limited	AJIAM CAPITAL PRIVATE LIMITED .	SELL	"36,000"	268.06	-
29-Aug-23	SAHANA	Sahana System Limited	YUGA STOCKS AND COMMODITIES PRIVATE LIMITED  .	BUY	"51,000"	269.14	-
29-Aug-23	SAHANA	Sahana System Limited	YUGA STOCKS AND COMMODITIES PRIVATE LIMITED  .	SELL	"51,000"	268.62	-
29-Aug-23	SHRIRAMPPS	Shriram Properties Ltd	GRAVITON RESEARCH CAPITAL LLP	BUY	"10,65,445"	88.69	-
29-Aug-23	SHRIRAMPPS	Shriram Properties Ltd	GRAVITON RESEARCH CAPITAL LLP	SELL	"10,65,445"	88.77	-
29-Aug-23	SHRIRAMPPS	Shriram Properties Ltd	JAINAM BROKING LIMITED	BUY	"9,76,411"	88.85	-
29-Aug-23	SHRIRAMPPS	Shriram Properties Ltd	JAINAM BROKING LIMITED	SELL	"1,82,055"	87.2	-
29-Aug-23	SSFL	Srivari Spices N Foods L	SPRING VENTURES	SELL	"45,000"	135.5	-
29-Aug-23	VIKASECO	Vikas EcoTech Limited	VIKASA GLOBAL FUND PCC-EUBILIA CAPITAL PARTNERS FUND I	SELL	"3,05,62,489"	2.91	-
29-Aug-23	VIKASECO	Vikas EcoTech Limited	VISHWAS FINCAP SERVICES PRIVATE LIMITED	BUY	"97,29,197"	3	-
29-Aug-23	VIKASECO	Vikas EcoTech Limited	VISHWAS FINCAP SERVICES PRIVATE LIMITED	SELL	"87,39,327"	3.02	-
29-Aug-23	VIKASLIFE	Vikas Lifecare Limited	HI GROWTH CORPORATE SERVICES PVT LTD	BUY	"84,87,000"	3.98	-
29-Aug-23	VIKASLIFE	Vikas Lifecare Limited	HI GROWTH CORPORATE SERVICES PVT LTD	SELL	"69,51,264"	4	-
29-Aug-23	VINYLINDIA	Vinyl Chemicals (India) L	GRAVITON RESEARCH CAPITAL LLP	BUY	"1,06,044"	485.28	-
29-Aug-23	VINYLINDIA	Vinyl Chemicals (India) L	GRAVITON RESEARCH CAPITAL LLP	SELL	"1,06,044"	484.78	-
29-Aug-23	VINYLINDIA	Vinyl Chemicals (India) L	YUGA STOCKS AND COMMODITIES PRIVATE LIMITED  .	BUY	"1,77,257"	508.84	-
29-Aug-23	VINYLINDIA	Vinyl Chemicals (India) L	YUGA STOCKS AND COMMODITIES PRIVATE LIMITED  .	SELL	"1,77,257"	509.82	-
30-Aug-23	AGUL	A G Universal Limited	PRAKASH RATANCHAND SHAH	SELL	"36,000"	74.76	-
30-Aug-23	AMEYA	Ameya Precision Eng Ltd	LATIN MANHARLAL SECURITIES PVT. LTD.	BUY	"44,000"	67.55	-
30-Aug-23	AMEYA	Ameya Precision Eng Ltd	LATIN MANHARLAL SECURITIES PVT. LTD.	SELL	"16,000"	66.49	-
30-Aug-23	ASIANTILES	Asian Granito India Limit	GRAVITON RESEARCH CAPITAL LLP	BUY	"11,97,781"	65.31	-
30-Aug-23	ASIANTILES	Asian Granito India Limit	GRAVITON RESEARCH CAPITAL LLP	SELL	"11,97,781"	65.14	-
30-Aug-23	ASIANTILES	Asian Granito India Limit	JAINAM BROKING LIMITED	BUY	"23,91,895"	66.53	-
30-Aug-23	ASIANTILES	Asian Granito India Limit	JAINAM BROKING LIMITED	SELL	"2,06,897"	65.91	-
30-Aug-23	ASIANTILES	Asian Granito India Limit	QE SECURITIES LLP	BUY	"6,32,227"	64.87	-
30-Aug-23	ASIANTILES	Asian Granito India Limit	QE SECURITIES LLP	SELL	"7,64,255"	64.88	-
30-Aug-23	BAIDFIN	Baid Finserv Limited	A S CONFIN PRIVATE LIMITED	BUY	"6,50,080"	37.38	-
30-Aug-23	BAIDFIN	Baid Finserv Limited	A S CONFIN PRIVATE LIMITED	SELL	"6,47,308"	37.22	-
30-Aug-23	BANARBEADS	Banaras Beads Ltd	VEENA RAJESH SHAH	BUY	"42,858"	89.62	-
30-Aug-23	BANARBEADS	Banaras Beads Ltd	VEENA RAJESH SHAH	SELL	"42,858"	90.38	-
30-Aug-23	BBL	Bharat Bijlee Ltd	GRAVITON RESEARCH CAPITAL LLP	BUY	"29,178"	"4,066.32"	-
30-Aug-23	BBL	Bharat Bijlee Ltd	GRAVITON RESEARCH CAPITAL LLP	SELL	"29,178"	"4,071.34"	-
30-Aug-23	BODALCHEM	Bodal Chemicals Ltd	GRAVITON RESEARCH CAPITAL LLP	BUY	"7,34,778"	87.2	-
30-Aug-23	BODALCHEM	Bodal Chemicals Ltd	GRAVITON RESEARCH CAPITAL LLP	SELL	"7,34,778"	87.47	-
30-Aug-23	BODALCHEM	Bodal Chemicals Ltd	SAMYAKTVA CONSTRUCTION LLP	SELL	"7,50,000"	86.88	-
30-Aug-23	CLSL	Crop Life Science Limited	NEOMILE CORPORATE ADVISORY LIMITED	BUY	"2,00,000"	55.95	-
30-Aug-23	COCHINSHIP	Cochin Shipyard Limited	GRAVITON RESEARCH CAPITAL LLP	BUY	"8,41,282"	885.96	-
30-Aug-23	COCHINSHIP	Cochin Shipyard Limited	GRAVITON RESEARCH CAPITAL LLP	SELL	"8,41,282"	886.14	-
30-Aug-23	CORALFINAC	Coral India Fin & Hous Lt	PRIYANKA THAKUR	BUY	"2,17,594"	46.36	-
30-Aug-23	CORALFINAC	Coral India Fin & Hous Lt	PRIYANKA THAKUR	SELL	"2,17,594"	44.08	-
30-Aug-23	DELTAMAGNT	Delta Manufacturing Ltd	KARANKUMAR KANUJI THAKOR	BUY	"72,319"	107.06	-
30-Aug-23	DELTAMAGNT	Delta Manufacturing Ltd	KARANKUMAR KANUJI THAKOR	SELL	"72,319"	107	-
30-Aug-23	DIL	Debock Industries Limited	ELAN VENTURES PRIVATE LIMITED	SELL	"6,60,594"	10.72	-
30-Aug-23	DIL	Debock Industries Limited	MOHIT  SHARMA	SELL	"7,50,000"	10.45	-
30-Aug-23	GODHA	Godha Cabcon Insulat Ltd	MANISH VIDYASAGAR	BUY	"38,00,000"	1.05	-
30-Aug-23	GOKEX	Gokaldas Exports Limited	AAKRAYA RESEARCH LLP	BUY	"3,98,716"	817.65	-
30-Aug-23	GOKEX	Gokaldas Exports Limited	AAKRAYA RESEARCH LLP	SELL	"3,98,716"	818.3	-
30-Aug-23	GOKEX	Gokaldas Exports Limited	GRAVITON RESEARCH CAPITAL LLP	BUY	"7,57,711"	801.19	-
30-Aug-23	GOKEX	Gokaldas Exports Limited	GRAVITON RESEARCH CAPITAL LLP	SELL	"7,57,711"	802.17	-
30-Aug-23	GOKEX	Gokaldas Exports Limited	NK SECURITIES RESEARCH PRIVATE LIMITED	BUY	"3,39,415"	819.86	-
30-Aug-23	GOKEX	Gokaldas Exports Limited	NK SECURITIES RESEARCH PRIVATE LIMITED	SELL	"3,39,415"	820.2	-
30-Aug-23	GOKEX	Gokaldas Exports Limited	QE SECURITIES LLP	BUY	"3,39,232"	816.01	-
30-Aug-23	GOKEX	Gokaldas Exports Limited	QE SECURITIES LLP	SELL	"3,46,654"	820.79	-
30-Aug-23	HCC	Hindustan Construc Co.	HRTI PRIVATE LIMITED	BUY	"1,24,53,067"	28.77	-
30-Aug-23	HCC	Hindustan Construc Co.	HRTI PRIVATE LIMITED	SELL	"1,29,44,261"	28.72	-
30-Aug-23	HEADSUP	Heads UP Ventures Limited	AMRITA JAIN	BUY	"1,67,767"	12.18	-
30-Aug-23	HEADSUP	Heads UP Ventures Limited	AMRITA JAIN	SELL	"1,67,767"	12.32	-
30-Aug-23	HEADSUP	Heads UP Ventures Limited	RAJESH KOLEKAR HUF	BUY	"1,23,000"	12.45	-
30-Aug-23	IBULHSGFIN	Indiabulls Hsg Fin Ltd	HRTI PRIVATE LIMITED	BUY	"25,92,098"	193.81	-
30-Aug-23	IBULHSGFIN	Indiabulls Hsg Fin Ltd	HRTI PRIVATE LIMITED	SELL	"26,52,809"	193.86	-
30-Aug-23	IPL	India Pesticides Limited	GRAVITON RESEARCH CAPITAL LLP	BUY	"10,99,425"	279.2	-
30-Aug-23	IPL	India Pesticides Limited	GRAVITON RESEARCH CAPITAL LLP	SELL	"10,99,425"	279.35	-
30-Aug-23	IPL	India Pesticides Limited	MSB E TRADE SECURITIES LIMITED	BUY	"7,38,879"	284.62	-
30-Aug-23	IPL	India Pesticides Limited	MSB E TRADE SECURITIES LIMITED	SELL	"7,38,879"	283.17	-
30-Aug-23	KELLTONTEC	Kellton Tech Sol Ltd	GRAVITON RESEARCH CAPITAL LLP	BUY	"4,95,151"	85.89	-
30-Aug-23	KELLTONTEC	Kellton Tech Sol Ltd	GRAVITON RESEARCH CAPITAL LLP	SELL	"4,95,151"	85.94	-
30-Aug-23	KESORAMIND	KESORAM INDUSTRIES LTD	EUSTON INDUSTRIES LIMITED	SELL	"26,24,035"	88.93	-
30-Aug-23	KSHITIJPOL	Kshitij Polyline Limited	BHARAT HEMRAJ GALA	SELL	"8,28,035"	5.71	-
30-Aug-23	KSHITIJPOL	Kshitij Polyline Limited	MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED	SELL	"5,00,000"	5.75	-
30-Aug-23	KSHITIJPOL	Kshitij Polyline Limited	ZENAB AIYUB YACOOBALI	SELL	"4,99,000"	5.72	-
30-Aug-23	MACPOWER	Macpower CNC Machines Ltd	VEENA RAJESH SHAH	BUY	"50,141"	292.56	-
30-Aug-23	MACPOWER	Macpower CNC Machines Ltd	VEENA RAJESH SHAH	SELL	"50,141"	293.64	-
30-Aug-23	MENONBE	Menon Bearings Limited	GRAVITON RESEARCH CAPITAL LLP	BUY	"3,49,563"	159.7	-
30-Aug-23	MENONBE	Menon Bearings Limited	GRAVITON RESEARCH CAPITAL LLP	SELL	"3,49,563"	159.77	-
30-Aug-23	OSIAHYPER	Osia Hyper Retail Ltd	DIPALEE  A  DESAI	SELL	"10,00,000"	47	-
30-Aug-23	OSIAHYPER	Osia Hyper Retail Ltd	DOVETAIL INDIA FUND	BUY	"50,00,000"	47	-
30-Aug-23	OSIAHYPER	Osia Hyper Retail Ltd	PATEL DHAVAL	SELL	"25,60,000"	47	-
30-Aug-23	POLYPLEX	Polyplex Corporation Ltd.	GRAVITON RESEARCH CAPITAL LLP	BUY	"2,29,255"	"1,203.40"	-
30-Aug-23	POLYPLEX	Polyplex Corporation Ltd.	GRAVITON RESEARCH CAPITAL LLP	SELL	"2,29,255"	"1,204.38"	-
30-Aug-23	RAILTEL	Railtel Corp of Ind Ltd	GRAVITON RESEARCH CAPITAL LLP	BUY	"21,26,088"	202.58	-
30-Aug-23	RAILTEL	Railtel Corp of Ind Ltd	GRAVITON RESEARCH CAPITAL LLP	SELL	"21,26,088"	202.68	-
30-Aug-23	RBMINFRA	Rbm Infracon Limited	SELVAMURTHY  AKILANDESWARI	BUY	"87,000"	99.14	-
30-Aug-23	RPOWER	Reliance Power Limited	ACHINTYA SECURITIES PRIVATE LIMITED	BUY	"1,92,45,470"	19.69	-
30-Aug-23	RPOWER	Reliance Power Limited	ACHINTYA SECURITIES PRIVATE LIMITED	SELL	"1,88,05,650"	19.71	-
30-Aug-23	RPOWER	Reliance Power Limited	HRTI PRIVATE LIMITED	BUY	"4,85,84,017"	19.34	-
30-Aug-23	RPOWER	Reliance Power Limited	HRTI PRIVATE LIMITED	SELL	"4,99,20,806"	19.36	-
30-Aug-23	RPOWER	Reliance Power Limited	JAINAM BROKING LIMITED	BUY	"7,85,23,707"	19.78	-
30-Aug-23	RPOWER	Reliance Power Limited	JAINAM BROKING LIMITED	SELL	"7,04,24,736"	19.84	-
30-Aug-23	RPOWER	Reliance Power Limited	OM TRADING	BUY	"1,95,84,019"	19.31	-
30-Aug-23	RPOWER	Reliance Power Limited	OM TRADING	SELL	"1,95,84,019"	19.43	-
30-Aug-23	RPOWER	Reliance Power Limited	PACE STOCK BROKING SERVICES PVT LTD	BUY	"5,46,38,985"	19.73	-
30-Aug-23	RPOWER	Reliance Power Limited	PACE STOCK BROKING SERVICES PVT LTD	SELL	"5,46,39,985"	19.73	-
30-Aug-23	RPOWER	Reliance Power Limited	QE SECURITIES LLP	BUY	"2,54,13,089"	19.35	-
30-Aug-23	RPOWER	Reliance Power Limited	QE SECURITIES LLP	SELL	"2,82,44,521"	19.42	-
30-Aug-23	RTNPOWER	RattanIndia Power Limited	ABARC-AST-002-TRUST	SELL	"4,10,00,000"	6.25	-
30-Aug-23	SAKHTISUG	Sakthi Sugars Ltd.	ASSET RECONSTRUCTION COMPANY INDIA LIMITED	SELL	"8,73,611"	26.25	-
30-Aug-23	SHAKTIPUMP	Shakti Pumps (I) Ltd	GRAVITON RESEARCH CAPITAL LLP	BUY	"2,03,821"	801.8	-
30-Aug-23	SHAKTIPUMP	Shakti Pumps (I) Ltd	GRAVITON RESEARCH CAPITAL LLP	SELL	"2,03,821"	801.74	-
30-Aug-23	SHAKTIPUMP	Shakti Pumps (I) Ltd	NK SECURITIES RESEARCH PRIVATE LIMITED	BUY	"1,56,336"	820.63	-
30-Aug-23	SHAKTIPUMP	Shakti Pumps (I) Ltd	NK SECURITIES RESEARCH PRIVATE LIMITED	SELL	"1,56,592"	821.14	-
30-Aug-23	SHAKTIPUMP	Shakti Pumps (I) Ltd	QE SECURITIES LLP	BUY	"93,986"	822.5	-
30-Aug-23	SHAKTIPUMP	Shakti Pumps (I) Ltd	QE SECURITIES LLP	SELL	"1,08,553"	817.02	-
30-Aug-23	SPARC	Sun Pharma Advanced Resea	GRAVITON RESEARCH CAPITAL LLP	BUY	"19,94,681"	251.96	-
30-Aug-23	SPARC	Sun Pharma Advanced Resea	GRAVITON RESEARCH CAPITAL LLP	SELL	"19,94,681"	252.13	-
30-Aug-23	TFCILTD	Tourism Finance Corp	CITADEL SECURITIES INDIA MARKETS PRIVATE LIMITED	BUY	"4,54,669"	107.11	-
30-Aug-23	TFCILTD	Tourism Finance Corp	CITADEL SECURITIES INDIA MARKETS PRIVATE LIMITED	SELL	"95,708"	108.14	-
30-Aug-23	TFCILTD	Tourism Finance Corp	CRONY VYAPAR PVT LTD	BUY	"7,69,122"	107.14	-
30-Aug-23	TFCILTD	Tourism Finance Corp	CRONY VYAPAR PVT LTD	SELL	"7,69,122"	107.88	-
30-Aug-23	TFCILTD	Tourism Finance Corp	GRAVITON RESEARCH CAPITAL LLP	BUY	"7,11,823"	108.3	-
30-Aug-23	TFCILTD	Tourism Finance Corp	GRAVITON RESEARCH CAPITAL LLP	SELL	"7,11,823"	108.24	-
30-Aug-23	TFL	Transwarranty Finance Lim	CHITTILANGATKALAM  HAREENDRAN	BUY	"1,801"	11.15	-
30-Aug-23	TFL	Transwarranty Finance Lim	CHITTILANGATKALAM  HAREENDRAN	SELL	"3,84,500"	11.68	-
30-Aug-23	TGBHOTELS	Bhagwati Banquets And Hot	SOURABH KUMAR CHORDIA	SELL	"2,91,279"	10.06	-
30-Aug-23	THOMASCOTT	Thomas Scott (India) Ltd	RADHESHYAM RATHI	SELL	"53,441"	77.41	-
30-Aug-23	TIRUMALCHM	Thirumalai Chemicals Ltd	HN SAFAL INFRA DEVELOPERS PRIVATE LIMITED	SELL	"6,00,000"	235.11	-
30-Aug-23	TRIGYN	Trigyn Technologies Ltd	GRAVITON RESEARCH CAPITAL LLP	BUY	"2,01,131"	128.08	-
30-Aug-23	TRIGYN	Trigyn Technologies Ltd	GRAVITON RESEARCH CAPITAL LLP	SELL	"2,01,131"	128.27	-
30-Aug-23	UFLEX	UFLEX Limited	GRAVITON RESEARCH CAPITAL LLP	BUY	"7,11,914"	431.95	-
30-Aug-23	UFLEX	UFLEX Limited	GRAVITON RESEARCH CAPITAL LLP	SELL	"7,11,914"	432.28	-
30-Aug-23	UFLEX	UFLEX Limited	QE SECURITIES LLP	BUY	"3,90,296"	437.59	-
30-Aug-23	UFLEX	UFLEX Limited	QE SECURITIES LLP	SELL	"3,94,277"	436.93	-
30-Aug-23	VIKASECO	Vikas EcoTech Limited	VISHWAS FINCAP SERVICES PRIVATE LIMITED	BUY	"73,19,600"	2.92	-
30-Aug-23	VIKASECO	Vikas EcoTech Limited	VISHWAS FINCAP SERVICES PRIVATE LIMITED	SELL	"83,09,470"	2.94	-
30-Aug-23	VIKASLIFE	Vikas Lifecare Limited	ACHINTYA SECURITIES PRIVATE LIMITED	BUY	"1,08,81,659"	4.25	-
30-Aug-23	VIKASLIFE	Vikas Lifecare Limited	ACHINTYA SECURITIES PRIVATE LIMITED	SELL	"1,02,43,485"	4.28	-
30-Aug-23	VIKASLIFE	Vikas Lifecare Limited	CITADEL SECURITIES INDIA MARKETS PRIVATE LIMITED	BUY	"1,24,37,577"	4.19	-
30-Aug-23	VIKASLIFE	Vikas Lifecare Limited	CITADEL SECURITIES INDIA MARKETS PRIVATE LIMITED	SELL	"24,81,208"	4.35	-
30-Aug-23	VIKASLIFE	Vikas Lifecare Limited	HI GROWTH CORPORATE SERVICES PVT LTD	BUY	"2,24,67,475"	4.24	-
30-Aug-23	VIKASLIFE	Vikas Lifecare Limited	HI GROWTH CORPORATE SERVICES PVT LTD	SELL	"2,35,11,500"	4.22	-
30-Aug-23	VLEGOV	VL E Gov and IT Sol Ltd	NIKUNJ KAUSHIK SHAH	BUY	"5,70,394"	37.33	-
30-Aug-23	VLEGOV	VL E Gov and IT Sol Ltd	NIKUNJ KAUSHIK SHAH	SELL	"5,60,820"	36.81	-
30-Aug-23	YUDIZ	Yudiz Solutions Limited	WAYBROAD TRADING PRIVATE LIMITED	SELL	"96,000"	188.8	-
30-Aug-23	ZEEL	Zee Entertain. Enterp.Ltd	QUANT MUTUAL FUND	SELL	"48,15,551"	266.61	-
30-Aug-23	ZOMATO	Zomato Limited	SVF GROWTH (SINGAPORE) PTE.LTD	SELL	"10,00,00,000"	94.7	-
31-Aug-23	AAATECH	AAA Technologies Limited	HARDIKKUMAR MAIYAJIBHAI DESAI	BUY	"1,37,895"	70.84	-
31-Aug-23	AAATECH	AAA Technologies Limited	HARDIKKUMAR MAIYAJIBHAI DESAI	SELL	"1,37,895"	70.08	-
31-Aug-23	AAATECH	AAA Technologies Limited	NK SECURITIES RESEARCH PRIVATE LIMITED	BUY	"89,078"	69.43	-
31-Aug-23	AAATECH	AAA Technologies Limited	NK SECURITIES RESEARCH PRIVATE LIMITED	SELL	"89,078"	69.57	-
31-Aug-23	AAATECH	AAA Technologies Limited	SURESHKUMAR MAKWANA	BUY	"69,500"	70.51	-
31-Aug-23	AAATECH	AAA Technologies Limited	SURESHKUMAR MAKWANA	SELL	"69,500"	67.54	-
31-Aug-23	ACC	ACC Limited	BNP PARIBAS ARBITRAGE	BUY	"22,93,323"	"2,006.73"	-
31-Aug-23	AEROFLEX	Aeroflex Industries Ltd	GRAVITON RESEARCH CAPITAL LLP	BUY	"13,31,762"	171.22	-
31-Aug-23	AEROFLEX	Aeroflex Industries Ltd	GRAVITON RESEARCH CAPITAL LLP	SELL	"13,31,762"	171.67	-
31-Aug-23	AEROFLEX	Aeroflex Industries Ltd	MARWADI CHANDARANA INTERMEDIARIES BROKERS PRIVATE LIMITED	BUY	"6,49,695"	170.08	-
31-Aug-23	AEROFLEX	Aeroflex Industries Ltd	MARWADI CHANDARANA INTERMEDIARIES BROKERS PRIVATE LIMITED	SELL	"6,49,695"	170.54	-
31-Aug-23	AEROFLEX	Aeroflex Industries Ltd	NK SECURITIES RESEARCH PRIVATE LIMITED	BUY	"17,78,592"	175.49	-
31-Aug-23	AEROFLEX	Aeroflex Industries Ltd	NK SECURITIES RESEARCH PRIVATE LIMITED	SELL	"17,78,592"	175.6	-
31-Aug-23	AEROFLEX	Aeroflex Industries Ltd	QNANCE TECHNOLOGIES LLP	BUY	"8,58,989"	179.06	-
31-Aug-23	AEROFLEX	Aeroflex Industries Ltd	QNANCE TECHNOLOGIES LLP	SELL	"8,57,079"	179.19	-
31-Aug-23	AEROFLEX	Aeroflex Industries Ltd	VOGUE COMMERCIAL CO.LTD	BUY	"6,84,362"	173.09	-
31-Aug-23	AEROFLEX	Aeroflex Industries Ltd	VOGUE COMMERCIAL CO.LTD	SELL	"6,84,362"	173.18	-
31-Aug-23	ASHOKLEY	Ashok Leyland Ltd.	BNP PARIBAS ARBITRAGE	BUY	"33,943"	184.23	-
31-Aug-23	ASHOKLEY	Ashok Leyland Ltd.	BNP PARIBAS ARBITRAGE	SELL	"6,03,45,844"	183.83	-
31-Aug-23	ASLIND	ASL Industries Limited	SARVAGAY TEXTILE LLP	BUY	"68,000"	17.6	-
31-Aug-23	ASLIND	ASL Industries Limited	TANGO COMMOSALES LLP	SELL	"96,000"	17.6	-
31-Aug-23	ASTRAL	Astral Limited	BNP PARIBAS ARBITRAGE	BUY	"68,255"	"1,941.63"	-
31-Aug-23	ASTRAL	Astral Limited	BNP PARIBAS ARBITRAGE	SELL	"47,99,832"	"1,952.76"	-
31-Aug-23	ATULAUTO	Atul Auto Limited	YUGA STOCKS AND COMMODITIES PRIVATE LIMITED  .	BUY	"1,29,283"	624.65	-
31-Aug-23	ATULAUTO	Atul Auto Limited	YUGA STOCKS AND COMMODITIES PRIVATE LIMITED  .	SELL	"2,23,900"	619.83	-
31-Aug-23	BFINVEST	BF Investment Limited	GRAVITON RESEARCH CAPITAL LLP	BUY	"1,95,585"	529.91	-
31-Aug-23	BFINVEST	BF Investment Limited	GRAVITON RESEARCH CAPITAL LLP	SELL	"1,95,585"	530.44	-
31-Aug-23	BSE	BSE Limited	GRAVITON RESEARCH CAPITAL LLP	BUY	"9,03,454"	"1,031.60"	-
31-Aug-23	BSE	BSE Limited	GRAVITON RESEARCH CAPITAL LLP	SELL	"9,03,454"	"1,031.51"	-
31-Aug-23	CUMMINSIND	Cummins India Limited	BNP PARIBAS ARBITRAGE	BUY	"26,047"	"1,707.71"	-
31-Aug-23	CUMMINSIND	Cummins India Limited	BNP PARIBAS ARBITRAGE	SELL	"53,36,225"	"1,707.52"	-
31-Aug-23	CUMMINSIND	Cummins India Limited	LIESHA CORPORATION PRIVATE LIMITED .	BUY	"15,72,737"	"1,704.65"	-
31-Aug-23	CUMMINSIND	Cummins India Limited	LIESHA CORPORATION PRIVATE LIMITED .	SELL	"15,72,737"	"1,708.75"	-
31-Aug-23	DBL	Dilip Buildcon Limited	GRAVITON RESEARCH CAPITAL LLP	BUY	"10,10,996"	329.74	-
31-Aug-23	DBL	Dilip Buildcon Limited	GRAVITON RESEARCH CAPITAL LLP	SELL	"10,10,996"	329.94	-
31-Aug-23	GREEN-RE	Orient Green Power Co Ltd	LIFE INSURANCE CORPORATION OF INDIA	SELL	"47,37,529"	2.78	-
31-Aug-23	HCC	Hindustan Construc Co.	HRTI PRIVATE LIMITED	BUY	"1,19,96,173"	29.21	-
31-Aug-23	HCC	Hindustan Construc Co.	HRTI PRIVATE LIMITED	SELL	"1,24,93,950"	29.25	-
31-Aug-23	HDFCAMC	HDFC AMC Limited	BNP PARIBAS ARBITRAGE	BUY	"2,220"	"2,488.90"	-
31-Aug-23	HDFCAMC	HDFC AMC Limited	BNP PARIBAS ARBITRAGE	SELL	"32,78,576"	"2,515.40"	-
31-Aug-23	IBULHSGFIN	Indiabulls Hsg Fin Ltd	GRAVITON RESEARCH CAPITAL LLP	BUY	"24,16,669"	200.61	-
31-Aug-23	IBULHSGFIN	Indiabulls Hsg Fin Ltd	GRAVITON RESEARCH CAPITAL LLP	SELL	"24,16,669"	200.58	-
31-Aug-23	IBULHSGFIN	Indiabulls Hsg Fin Ltd	HRTI PRIVATE LIMITED	BUY	"37,33,331"	200.05	-
31-Aug-23	IBULHSGFIN	Indiabulls Hsg Fin Ltd	HRTI PRIVATE LIMITED	SELL	"36,74,566"	200.52	-
31-Aug-23	IDFCFIRSTB	IDFC First Bank Limited	BNP PARIBAS ARBITRAGE	SELL	"11,22,26,524"	93.04	-
31-Aug-23	IDFCFIRSTB	IDFC First Bank Limited	COPTHALL MAURITIUS INVESTMENT LIMITED	BUY	"3,623"	91.79	-
